"Mean_A","Mean_B","Radius_A","Radius_B","overlap","r","r_wuchs","t","t_wuchs","SGC","SSGC","p","p_GLK","sum_sims"
"VNW_Q1","VDMLR_Q1","C","M",208,0.43618144,0.6809525,6.97393685,13.34581283,0.7294686,0.05797101,0,NA,2.745002383
"VNW_Q1","VDMLR_Q2","M","C",121,0.49561657,0.63330772,6.25094821,8.92695544,0.74166667,0.05,1.192e-07,NA,2.267669934
"VNW_Q1","VDMWL_Q1","M","M",122,0.01434398,0.68770233,0.1578,10.3766895,0.67768595,0.04958678,9.26441e-05,NA,2.40305723
"VNW_Q1","VDMWL_Q3","C","M",97,0.45445789,0.58652045,4.998786,7.05821861,0.70833333,0.03125,4.45571e-05,NA,2.000675641
"VNW_Q1","VEN_Q1","C","C",180,0.49004825,0.55012655,7.52143406,8.78908863,0.69273743,0.06145251,2.505e-07,NA,2.121772843
"VNW_Q1","VFH_Q2","C","C",227,0.53348945,0.55978193,9.48219596,10.13314514,0.68141593,0.04867257,4.91e-08,NA,2.254512374
"VNW_Q1","VRW_Q1","M","C",166,0.45705737,0.62522467,6.60081249,10.25925503,0.73333333,0.05454545,2e-09,NA,2.384483503
"VOW_Q1","ALC_Q1","M","C",78,0.49580645,0.53475893,5.00980929,5.51703499,0.75324675,0.01298701,8.8112e-06,NA,1.839709179
"VOW_Q1","IWRD_Q1","C","C",76,0.38096667,0.52793195,3.56836276,5.34736085,0.70666667,0.06666667,0.0003441579,NA,1.769334705
"VOW_Q1","MAV_Q1","M","M",54,0.09997064,0.50168309,0.73146157,4.18204958,0.71698113,0,0.0015815242,NA,1.636869178
"VOW_Q1","NWH_Q1","C","C",71,0.44235342,0.68859128,4.12670135,7.88784572,0.72857143,0.1,0.0001309147,NA,2.205947282
"VOW_Q1","SWP_Q1","M","C",52,0.44960453,0.50902166,3.59462487,4.18159877,0.80392157,0,1.41921e-05,NA,1.731103107
"VOW_Q1","VDMWL_Q2","C","M",76,0.28696719,0.55688671,2.594325,5.76762243,0.70666667,0.08,0.0003441579,NA,1.840315623
"VRIG_Q1","563_Q1","M","C",96,0.48720121,0.54738677,5.43765684,6.34154615,0.70526316,0.05263158,6.29913e-05,NA,1.886804545
"VRIG_Q1","MAP_Q1","M","C",121,0.44858067,0.51425091,5.49817858,6.54099225,0.725,0.05,8.244e-07,NA,1.893350135
"VRW_Q1","1GDGem","C","M",167,0.31385879,0.54951644,4.25899604,8.44860666,0.70481928,0.04216867,1.307e-07,NA,2.099196386
"VRW_Q1","1TN_Q1","C","C",167,0.5224979,0.56915246,7.89537208,8.89152418,0.65662651,0.04819277,5.43742e-05,NA,2.114931388
"VRW_Q1","VALK_Q1","C","C",127,0.55710587,0.57556699,7.53032934,7.86915086,0.71428571,0.05555556,1.504e-06,NA,2.076767786
"VRW_Q1","VDM2W_Q1","C","C",167,0.60634889,0.62655913,9.82428502,10.3266196,0.68674699,0.07228916,1.4933e-06,NA,2.34596808
"VRW_Q1","VDMLR_Q1","C","M",147,0.35741403,0.539981,4.6240895,7.7253277,0.68493151,0.03424658,7.856e-06,NA,1.99744528
"VRW_Q1","VNW_Q1","C","M",166,0.45705737,0.62522467,6.60081249,10.25925503,0.73333333,0.05454545,2e-09,NA,2.384483503
"VZS_Q1","ALC_Q1","M","C",117,0.52925182,0.56407043,6.71827115,7.32564616,0.68103448,0.06896552,9.63509e-05,NA,1.977669526
"VZS_Q1","C5A_Q1","M","M",136,0.62812566,0.65189927,9.37932007,9.95150236,0.74814815,0.05185185,8.1e-09,NA,2.395197656
"VZS_Q1","SPR_Q1","M","M",125,0.57028915,0.53224785,7.73086294,6.97258892,0.67741935,0.08064516,7.77224e-05,NA,1.906926092
"VZS_Q1","WOS7_Q2","M","M",140,0.54314815,0.54285324,7.62665673,7.59332244,0.69784173,0.05035971,3.0856e-06,NA,2.000027214
"WARC_Q1","VEND_Q1","M","C",104,0.26819536,0.57228558,2.82539523,7.04807036,0.69902913,0.03883495,5.34854e-05,NA,1.976121746
"WEF_Q1","ABC_Q1","M","M",245,0.35481682,0.52702189,5.92812426,9.66693134,0.69672131,0.04508197,8e-10,NA,2.190436334
"WEF_Q1","DIF_Q1","M","M",255,0.3937758,0.62625304,6.82735982,12.77695055,0.68897638,0.03543307,1.7e-09,NA,2.592924475
"WHN_Q1","DIK_Q1","M","C",122,0.41623601,0.51919335,5.03553792,6.65469247,0.68595041,0.01652893,4.29686e-05,NA,1.870613007
"WOS7_Q1","068_Q1","C","C",233,0.535398,0.55107145,9.65538752,10.03712623,0.68534483,0.03448276,1.64e-08,NA,2.240128903
"WOS7_Q1","1TN_Q1","C","C",296,0.48483772,0.51119156,9.52129207,10.19831058,0.63389831,0.04067797,4.2339e-06,NA,2.164920928
"WOS7_Q1","563_Q1","C","C",319,0.60046293,0.58639534,13.39054982,12.88907396,0.68867925,0.03773585,0,NA,2.563981986
"WOS7_Q1","587_Q1","C","M",331,0.31603626,0.55929674,6.05122658,12.23778217,0.69393939,0.03636364,0,NA,2.477014347
"WOS7_Q1","HOL_AAHO","C","H",187,0.37555938,0.53044934,5.52649581,8.51097032,0.67741935,0.03763441,1.3026e-06,NA,2.058965722
"WOS7_Q1","HOL_KORH","C","H",85,0.32938441,0.54944783,3.19727924,5.99107134,0.71428571,0,8.5683e-05,NA,1.862840674
"WOS7_Q1","HOL_LKSB","C","H",200,0.39816672,0.52753825,6.12313619,8.7379022,0.65326633,0.02512563,1.53103e-05,NA,2.0545948
"WOS7_Q1","HOL_TMB12","C","H",87,0.44276575,0.64003508,4.57937729,7.67991796,0.72093023,0.04651163,4.17374e-05,NA,2.128957106
"WOS7_Q1","HOL_TRRS","C","H",265,0.3386114,0.5101012,5.84719977,9.61785005,0.63257576,0.03409091,1.64587e-05,NA,2.104461965
"WOS7_Q1","ZWS2_Q1","M","M",241,0.29873709,0.53335558,4.8494637,9.7476812,0.69583333,0.02083333,1.3e-09,NA,2.20395703
"WOS7_Q1","ZWS4_Q1","C","M",276,0.37591112,0.58235158,6.72718089,11.85778638,0.71636364,0.04,0,NA,2.484493858
"WOS7_Q1","ZWS6_Q1","C","C",341,0.7936048,0.82830415,24.05085807,27.21984015,0.79411765,0.03823529,0,NA,4.344405815
"WOS7_Q2","ALC_Q1","C","C",201,0.64800899,0.5821118,12.03234991,10.0991378,0.665,0.08,3.0577e-06,NA,2.25702558
"WOS7_Q2","ALC_Q3","C","C",72,0.62836597,0.6259067,6.80625293,6.71461077,0.71830986,0.05633803,0.000234129,NA,2.015677637
"WOS7_Q2","C5A_Q1","M","M",220,0.53519215,0.55435589,9.37591571,9.83439394,0.70776256,0.02739726,8e-10,NA,2.245557844
"WOS7_Q2","SPR_Q1","C","C",209,0.56801639,0.50287794,9.95367829,8.37055758,0.67788462,0.10096154,2.882e-07,NA,2.017818318
"WOS7_Q2","VDMM_Q1","C","M",132,0.41056814,0.54859175,5.15355662,7.48113909,0.69465649,0.08396947,8.3546e-06,NA,1.991362149
"WOS7_Q2","VDMWL_Q2","C","M",159,0.41538553,0.66512073,5.7399453,11.16049127,0.70886076,0.07594937,1.515e-07,NA,2.490030617
"WOS7_Q2","VZS_Q1","M","M",140,0.54314815,0.54285324,7.62665673,7.59332244,0.69784173,0.05035971,3.0856e-06,NA,2.000027214
"WOS7_Q2","ZWS6_Q2","C","M",267,0.31735011,0.57762168,5.45795379,11.51898404,0.68045113,0.07518797,4e-09,NA,2.409971214
"ZLF_Q1","CAO_Q1","C","C",243,0.42987188,0.56087022,7.40648128,10.51698038,0.71900826,0.0661157,0,NA,2.331576518
"ZLF_Q1","OSP_Q1","C","C",170,0.3263732,0.50466216,4.4886453,7.5767879,0.66272189,0.07692308,2.32894e-05,NA,1.92506284
"ZLF_Q1","RAT_Q1","M","M",206,0.56097265,0.62747756,9.70231078,11.5101121,0.68292683,0.04390244,1.621e-07,NA,2.4614156
"ZWS2_Q1","068_Q1","M","M",233,0.08971031,0.51907851,1.37195865,9.23021539,0.67672414,0.03448276,7.3e-08,NA,2.118824189
"ZWS2_Q1","563_Q1","C","C",284,0.4588045,0.51021899,8.68650849,9.96231415,0.67844523,0.02826855,1.9e-09,NA,2.184895635
"ZWS2_Q1","HOL_TMB12","C","H",130,0.32348109,0.57604445,3.88279905,7.97290502,0.69767442,0.05426357,7.1123e-06,NA,2.071009372
"ZWS2_Q1","HOL_TMB21","C","H",69,0.43530169,0.54937947,3.98717198,5.38177387,0.72058824,0.02941176,0.0002747268,NA,1.808145097
"ZWS2_Q1","WOS7_Q1","M","M",241,0.29873709,0.53335558,4.8494637,9.7476812,0.69583333,0.02083333,1.3e-09,NA,2.20395703
"ZWS2_Q1","ZWS4_Q1","M","M",176,0.20968525,0.51607945,2.8369434,7.94773136,0.65714286,0.04571429,3.21596e-05,NA,1.967995446
"ZWS2_Q1","ZWS6_Q1","M","M",241,0.27231856,0.52224979,4.38444157,9.46746747,0.675,0.03333333,5.89e-08,NA,2.143996537
"ZWS4_Q1","GWP_Q1","C","C",206,0.50507835,0.52332861,8.37891725,8.77168887,0.65365854,0.07317073,1.08196e-05,NA,2.054156037
"ZWS4_Q1","WOS7_Q1","M","C",276,0.37591112,0.58235158,6.72718089,11.85778638,0.71636364,0.04,0,NA,2.484493858
"ZWS4_Q1","ZWS2_Q1","M","M",176,0.20968525,0.51607945,2.8369434,7.94773136,0.65714286,0.04571429,3.21596e-05,NA,1.967995446
"ZWS4_Q1","ZWS6_Q1","M","M",318,0.47040278,0.6864296,9.49092421,16.77984339,0.69716088,0.04731861,0,NA,3.061574819
"ZWS6_Q1","068_Q1","C","C",233,0.52939522,0.52502551,9.50464665,9.37589421,0.65517241,0.0387931,2.2783e-06,NA,2.117787341
"ZWS6_Q1","1TN_Q1","C","C",296,0.49906765,0.51984043,9.89168489,10.43402636,0.64745763,0.05084746,4.077e-07,NA,2.210700696
"ZWS6_Q1","563_Q1","C","C",319,0.60818824,0.6218963,13.66294766,14.13938752,0.68238994,0.04716981,1e-10,NA,2.718224992
"ZWS6_Q1","587_Q1","C","C",345,0.50555116,0.51559841,10.86765611,11.14458187,0.66860465,0.05523256,4e-10,NA,2.298661247
"ZWS6_Q1","HKL_Q1","M","M",121,0.06396213,0.5221703,0.70210769,6.67909252,0.69166667,0.03333333,2.67852e-05,NA,1.881746222
"ZWS6_Q1","HOL_AAHO","C","H",187,0.42593547,0.60649226,6.42051679,10.37516872,0.7311828,0.03225806,3e-10,NA,2.375191932
"ZWS6_Q1","HOL_KORH","M","H",85,0.44861616,0.52542421,4.60056189,5.62601667,0.70238095,0.02380952,0.0002075016,NA,1.790406827
"ZWS6_Q1","HOL_TRRS","M","H",265,0.4005489,0.5022413,7.10283118,9.41913505,0.65151515,0.03787879,8.494e-07,NA,2.095669955
"ZWS6_Q1","MMB_Q1","M","M",147,0.37671583,0.56379969,4.91388627,8.22006564,0.73972603,0.02054795,6.9e-09,NA,2.125532284
"ZWS6_Q1","VIGO_Q1","C","M",61,0.17352295,0.55658439,1.36480734,5.14594578,0.7,0.03333333,0.0019457737,NA,1.771178968
"ZWS6_Q1","WOS7_Q1","C","C",341,0.7936048,0.82830415,24.05085807,27.21984015,0.79411765,0.03823529,0,NA,4.344405815
"ZWS6_Q1","ZWS2_Q1","M","M",241,0.27231856,0.52224979,4.38444157,9.46746747,0.675,0.03333333,5.89e-08,NA,2.143996537
"ZWS6_Q1","ZWS4_Q1","M","M",318,0.47040278,0.6864296,9.49092421,16.77984339,0.69716088,0.04731861,0,NA,3.061574819
"ZWS6_Q2","ALC_Q3","C","M",72,0.43841042,0.52730542,4.11016363,5.19227877,0.76056338,0.04225352,1.12783e-05,NA,1.807096677
"ZWS6_Q2","C5A_Q1","M","C",284,0.33668371,0.51483766,6.01506967,10.0848229,0.64310954,0.08127208,1.4724e-06,NA,2.16642949
"ZWS6_Q2","RAT_Q1","C","C",163,0.49538455,0.53363879,7.25843924,8.00640532,0.65432099,0.10493827,8.55232e-05,NA,1.988600312
"ZWS6_Q2","SPR_Q1","M","M",224,0.29657222,0.52777033,4.63740239,9.25797028,0.68609865,0.05829596,2.73e-08,NA,2.139666008
"ZWS6_Q2","VDMWL_Q2","M","M",159,0.63293299,0.66902195,10.27612591,11.27871381,0.7278481,0.06962025,1.02e-08,NA,2.524741431
"ZWS6_Q2","WOS7_Q2","M","C",267,0.31735011,0.57762168,5.45795379,11.51898404,0.68045113,0.07518797,4e-09,NA,2.409971214
